"pairId:INTEGER","amzn.id:TEXT","bnn.id:TEXT","amzn.ISBN_13:INTEGER","amzn.Title:TEXT","amzn.Author:TEXT","amzn.Price:FLOAT","amzn.Publisher:TEXT","amzn.Publication_date:TEXT","amzn.Pages:INTEGER","bnn.ISBN_13:TEXT","bnn.Title:TEXT","bnn.Author:TEXT","bnn.Price:FLOAT","bnn.Publisher:TEXT","bnn.Publication Year:TEXT","bnn.Pages:INTEGER",
"117","441","1360","9780316405348","Invisible","James Patterson","16.8","Little, Brown and Company","06/23/2014","432","9780316405348","Invisible","James Patterson","16.8","Little, Brown and Company","6/23/2014","432"
"118","448","2942","9781607066156","The Walking Dead: Something To Fear, Vol. 17","Robert Kirkman","10.68","Image Comics","11/21/2012","132","9781607066156","The Walking Dead, Volume 17: Something to Fear","Robert Kirkman","10.89","Image Comics","12/4/2012","132"
"119","450","36","9780802130204","A Confederacy of Dunces","John Kennedy Toole","9.05","Grove Weidenfeld","1987","405","9780802130204","A Confederacy of Dunces","John Kennedy Toole","9.14","Grove/Atlantic, Inc.","1/28/1994","416"
"120","452","2657","9780425238097","The House of God","Samuel Shem","9.04","Berkley Trade","09/07/2010","400","9780425238097","The House of God: The Classic Novel of Life and Death in an American Hospital","Samuel Shem","10.39","Penguin Group (USA) Incorporated","9/7/2010","400"
"121","466","2893","9780385354301","The Strange Library","Haruki Murakami","14.23","Knopf","12/02/2014","96","9780385354301","The Strange Library","Haruki Murakami","14.26","Knopf Doubleday Publishing Group","12/2/2014","96"
"122","473","383","9780679732259","As I Lay Dying: The Corrected Text","William Faulkner","9.17","Vintage","01/30/1991","267","9780679732259","As I Lay Dying: The Corrected Text","William Faulkner","9.26","Knopf Doubleday Publishing Group","2/1/1991","288"
"123","477","1704","9781250037756","Mr. Penumbra's 24-Hour Bookstore: A Novel","Robin Sloan","8.52","Picador","09/24/2013","304","9781250037756","Mr. Penumbra's 24-Hour Bookstore: A Novel","Robin Sloan","8.6","Picador","9/24/2013","304"
"124","480","3119","9780060527983","Warrior of the Light: A Manual","Paulo Coelho","8.69","HarperOne","03/30/2004","160","9780060527983","Warrior of the Light: A Manual","Paulo Coelho","10.12","HarperCollins Publishers","3/30/2004","160"
"125","486","368","9780425251171","Archangel's Shadows (Guild Hunter)","Nalini Singh","6.0","Jove","10/28/2014","384","9780425251171","Archangel's Shadows (Guild Hunter Series #7)","Nalini Singh","7.99","Jove","10/28/2014","384"
"126","488","2641","9780143039983","The Haunting of Hill House (Penguin Classics)","Shirley Jackson","9.35","Penguin Classics","11/28/2006","208","9780143039983","The Haunting of Hill House","Shirley Jackson","9.44","Penguin Group (USA)","11/28/2006","208"
"127","492","787","9780425271445","Dark Blood (Carpathian)","Christine Feehan","16.04","Berkley Hardcover","09/02/2014","432","9780425271445","Dark Blood (Dark Series #26)","Christine Feehan","16.84","Penguin Group (USA)","9/2/2014","432"
"128","496","2623","9780399162367","The Golem of Hollywood","Jonathan Kellerman","19.56","Putnam Adult","09/16/2014","560","9780399162367","The Golem of Hollywood","Jonathan Kellerman","20.52","Penguin Group (USA)","9/16/2014","560"
"129","497","2226","9780553208849","Siddhartha","Hermann Hesse","4.11","Bantam Classics","12/01/1981","160","9780553208849","Siddhartha","Hermann Hesse","5.99","Random House Publishing Group","12/28/1981","152"
"130","503","3133","9780061941030","We Are Water: A Novel (P.S.)","Wally Lamb","10.74","Harper Perennial","08/12/2014","592","9780061941030","We Are Water","Wally Lamb","10.84","HarperCollins Publishers","8/12/2014","592"
"131","510","845","9780345543851","Die Again: A Rizzoli & Isles Novel","Tess Gerritsen","17.93","Ballantine Books","12/30/2014","352","9780345543851","Die Again (Rizzoli and Isles Series #11)","Tess Gerritsen","17.99","Random House Publishing Group","12/30/2014","352"
"132","512","3059","9780345516541","Under the Wide and Starry Sky: A Novel","Nancy Horan","10.12","Ballantine Books","09/23/2014","496","9780345516541","Under the Wide and Starry Sky","Nancy Horan","10.22","Random House Publishing Group","9/23/2014","496"
"133","521","2092","9780312427290","The Red Tent: A Novel","Anita Diamant","10.27","Picador","08/21/2007","352","9780312427290","Red Tent (10th Anniversary Edition)","Anita Diamant","10.49","Picador","8/21/2007","352"
"134","530","1260","9781250047274","How the Light Gets In: A Chief Inspector Gamache Novel","Louise Penny","10.11","Minotaur Books","07/29/2014","432","9781250047274","How the Light Gets In (Armand Gamache Series #9)","Louise Penny","10.21","St. Martin's Press","7/29/2014","432"
"135","532","1027","9780399162381","Field of Prey","John Sandford","17.32","Putnam Adult","05/06/2014","400","9780399162381","Field of Prey (Lucas Davenport Series #24)","John Sandford","17.75","Penguin Group (USA)","5/6/2014","400"
"136","534","2258","9780373779079","Snow Angel Cove (Hqn)","Raeanne Thayne","6.0","Harlequin HQN","10/28/2014","384","9780373779079","Snow Angel Cove","RaeAnne Thayne","7.99","Harlequin","10/28/2014","384"
"137","535","2864","9781451661545","The Silver Star: A Novel","Jeannette Walls","10.52","Scribner","06/03/2014","304","9781451661545","The Silver Star","Jeannette Walls","10.62","Scribner","6/3/2014","304"
"138","544","1167","9780679723110","Grendel","John Gardner","8.11","Vintage","05/14/1989","192","9780679723110","Grendel","John Gardner","8.56","Knopf Doubleday Publishing Group","5/28/1989","192"
"139","549","1249","9780345505347","Hotel on the Corner of Bitter and Sweet","Jamie Ford","8.52","Ballantine Books","10/06/2009","301","9780345505347","Hotel on the Corner of Bitter and Sweet","Jamie Ford","8.6","Random House Publishing Group","10/6/2009","320"
"140","555","3110","9780425271575","W is for Wasted (Kinsey Millhone Mysteries)","Sue Grafton","5.78","Berkley","08/05/2014","448","9780425271575","W Is for Wasted (Kinsey Millhone Series #23)","Sue Grafton","7.99","Penguin Group (USA)","8/5/2014","448"
"141","564","2990","9780425264324","Thomas Kinkade's Cape Light: All is Bright","Katherine Spencer","19.23","Berkley Hardcover","11/04/2014","304","9780425264324","Thomas Kinkade's Cape Light: All is Bright","Katherine Spencer","18.93","Penguin Group (USA)","11/4/2014","304"
"142","567","2982","9781594631771","This Is How You Lose Her","Junot Diaz","11.1","Riverhead Trade","09/03/2013","240","9781594631771","This Is How You Lose Her","Junot Díaz","11.21","Penguin Group (USA)","9/3/2013","240"
"143","568","312","9780553393873","An Island Christmas: A Novel","Nancy Thayer","13.63","Ballantine Books","10/28/2014","224","9780553393873","An Island Christmas","Nancy Thayer","13.76","Random House Publishing Group","10/28/2014","224"
"144","570","2511","9780373778966","The Christmas Wedding Ring (Hqn)","Susan Mallery","10.72","Harlequin HQN","10/07/2014","336","9780373778966","The Christmas Wedding Ring","Susan Mallery","10.93","Harlequin","10/7/2014","336"
"145","571","1537","9781400067244","Lucky Us: A Novel","Amy Bloom","15.6","Random House","07/29/2014","256","9781400067244","Lucky Us","Amy Bloom","15.6","Random House Publishing Group","7/29/2014","256"
"146","584","964","9780802122551","Euphoria","Lily King","17.92","Atlantic Monthly Press","06/03/2014","256","9780802122551","Euphoria","Lily King","18.1","Grove/Atlantic, Inc.","6/3/2014","256"
"147","587","1869","9780553393705","Outlander (Starz Tie-in Edition): A Novel","Diana Gabaldon","11.39","Bantam","07/01/2014","672","9780553393705","Outlander (Outlander Series #1) (Starz Tie-in Edition)","Diana Gabaldon","11.5","Random House Publishing Group","7/1/2014","672"
"148","591","608","9780062289230","Burn for Me (Hidden Legacy)","Ilona Andrews","5.39","Avon","10/28/2014","400","9780062289230","Burn for Me (Hidden Legacy Series #1)","Ilona Andrews","5.99","HarperCollins Publishers","10/28/2014","400"
"149","592","1246","9781594745263","Horrorstor: A Novel","Grady Hendrix","9.45","Quirk Books","09/23/2014","240","9781594745263","Horrorstor","Grady Hendrix","9.63","Quirk Publishing","9/23/2014","240"
"150","597","1181","9780061177583","Ham on Rye: A Novel","Charles Bukowski","9.34","Ecco","02/27/2007","288","9780061177583","Ham on Rye","Charles Bukowski","10.38","HarperCollins Publishers","2/27/2007","288"
"151","606","3150","9780804171632","What We See When We Read (Vintage Original)","Peter Mendelsund","10.72","Vintage","08/05/2014","448","9780804171632","What We See When We Read","Peter Mendelsund","10.93","Knopf Doubleday Publishing Group","8/5/2014","448"
"152","612","2548","9780373778911","The Darkest Touch (Lords of the Underworld)","Gena Showalter","6.79","Harlequin HQN","11/25/2014","496","9780373778911","The Darkest Touch (Lords of the Underworld Series #11)","Gena Showalter","7.99","Harlequin","11/25/2014","496"
"153","619","2936","9781607065937","The Walking Dead Book 8 HC","Robert Kirkman","23.03","Image Comics","09/26/2012","336","9781607065937","The Walking Dead, Book Eight","Robert Kirkman","23.26","Image Comics","10/2/2012","336"
"154","621","2944","9781582408057","The Walking Dead, Vol. 3: Safety Behind Bars","Robert Kirkman","11.72","Image Comics","01/07/2009","136","9781582408057","The Walking Dead, Volume 3: Safety Behind Bars","Robert Kirkman","11.72","Image Comics","5/16/2007","136"
"155","627","2696","9780143121107","The Last Letter from Your Lover: A Novel","Jojo Moyes","9.04","Penguin Books","06/26/2012","416","9780143121107","The Last Letter from Your Lover","Jojo Moyes","9.12","Viking Penguin","6/26/2012","416"
"156","635","1098","9781250052001","Full Measure: A Novel","T. Jefferson Parker","18.65","St. Martin's Press","10/07/2014","288","9781250052001","Full Measure","T. Jefferson Parker","18.65","St. Martin's Press","10/7/2014","288"
"157","636","2469","9781414336251","The Auschwitz Escape","Joel C. Rosenberg","12.12","Tyndale House Publishers, Inc.","09/19/2014","480","9781414336251","The Auschwitz Escape","Joel C. Rosenberg","12.21","Tyndale House Publishers","10/1/2014","480"
"158","638","1769","9780345497420","New York: The Novel","Edward Rutherfurd","10.48","Ballantine Books","09/21/2010","880","9780345497420","New York","Edward Rutherfurd","10.58","Random House Publishing Group","9/21/2010","880"
"159","643","3240","9780373779109","Wyoming Strong","Diana Palmer","6.0","Harlequin HQN","10/28/2014","336","9780373779109","Wyoming Strong","Diana Palmer","7.99","Harlequin","10/28/2014","336"
"160","646","404","9780374104108","Authority: A Novel (The Southern Reach Trilogy)","Jeff VanderMeer","10.64","FSG Originals","05/06/2014","352","9780374104108","Authority (Southern Reach Trilogy #2)","Jeff VanderMeer","10.74","Farrar, Straus and Giroux","5/6/2014","352"
"161","653","2947","9780989760713","The Wallcreeper","Nell Zink","13.29","Dorothy, a publishing project","10/01/2014","200","9780989760713","The Wallcreeper","Nell Zink","13.29","Dorothy, a publishing project","10/1/2014","200"
"162","654","2284","9780380729401","Something Wicked This Way Comes","Ray Bradbury","6.0","Avon","09/26/2006","304","9780380729401","Something Wicked This Way Comes","Ray Bradbury","7.99","HarperCollins Publishers","9/28/2006","304"
"163","655","2107","9781455553617","Reunion: A Novel","Hannah Pittard","22.5","Grand Central Publishing","10/07/2014","288","9781455553617","Reunion: A Novel","Hannah Pittard","21.25","Grand Central Publishing","10/7/2014","288"
"164","656","1179","9781416586296","Half Broke Horses: A True-Life Novel","Jeannette Walls","9.69","Scribner","09/07/2010","272","9781416586296","Half Broke Horses: A True-Life Novel","Jeannette Walls","9.78","Scribner","9/7/2010","288"
"165","662","819","9781400069620","Delicious!: A Novel","Ruth Reichl","17.06","Random House","05/06/2014","400","9781400069620","Delicious!","Ruth Reichl","17.48","Random House Publishing Group","5/6/2014","400"
"166","666","2502","9781601625670","The Cartel 5: La Bella Mafia (Urban Books)","Ashley Jaquavis","12.41","Urban Books","11/25/2014","288","9781601625670","The Cartel 5: La Bella Mafia","Ashley and JaQuavis","12.65","Kensington Publishing Corporation","11/25/2014","288"
"167","667","1155","9780143039945","Gravity's Rainbow (Penguin Classics Deluxe Edition)","Thomas Pynchon","11.86","Penguin Classics","10/31/2006","776","9780143039945","Gravity's Rainbow","Thomas Pynchon","12.54","Penguin Group (USA) Incorporated","10/31/2006","784"
"168","668","764","9780345803788","Crazy Rich Asians","Kevin Kwan","9.49","Anchor","05/20/2014","544","9780345803788","Crazy Rich Asians","Kevin Kwan","9.58","Knopf Doubleday Publishing Group","5/20/2014","544"
"169","679","584","9781250024176","Bring Up the Bodies (Wolf Hall, Book 2)","Hilary Mantel","9.07","Picador","05/07/2013","432","9781250024176","Bring Up the Bodies","Hilary Mantel","9.16","Picador","5/7/2013","432"
"170","686","2850","9781439152812","The Secret Keeper: A Novel","Kate Morton","9.58","Washington Square Press","07/16/2013","496","9781439152812","The Secret Keeper: A Novel","Kate Morton","9.67","Washington Square Press","7/16/2013","484"
"171","687","712","9780425275139","Command Authority (A Jack Ryan Novel)","Tom Clancy","8.99","Berkley","10/07/2014","608","9780425275139","Command Authority","Tom Clancy","9.99","Penguin Group (USA)","10/7/2014","608"
"172","688","294","9781421527611","All You Need Is Kill","Hiroshi Sakurazaka","7.9","Haikasoru","07/21/2009","230","9781421527611","All You Need Is Kill","Hiroshi Sakurazaka","10.69","Haikasoru","7/21/2009","230"
"173","689","2430","9780812984255","Tenth of December: Stories","George Saunders","9.46","Random House Trade Paperbacks","01/07/2014","288","9780812984255","Tenth of December","George Saunders","9.55","Random House Publishing Group","1/7/2014","288"
"174","691","2086","9780062225443","Reconstructing Amelia: A Novel","Kimberly McCreight","12.3","Harper Perennial","12/03/2013","400","9780062225443","Reconstructing Amelia","Kimberly McCreight","12.42","HarperCollins Publishers","12/3/2013","400"
"175","695","3014","9780812981926","TransAtlantic: A Novel","Colum McCann","12.45","Random House Trade Paperbacks","05/20/2014","336","9780812981926","TransAtlantic","Colum McCann","12.45","Random House Publishing Group","5/20/2014","336"
"176","702","101","9780778316688","A Seaside Christmas: Santa, Baby (Chesapeake Shores Novels)","Sherryl Woods","7.19","Harlequin MIRA","10/28/2014","352","9780778316688","A Seaside Christmas (Chesapeake Shores Series #10)","Sherryl Woods","7.99","Harlequin","10/28/2014","352"
"177","705","100","9780312614164","A Rule Against Murder: A Chief Inspector Gamache Novel","Louise Penny","9.66","Minotaur Books","03/15/2011","336","9780312614164","A Rule Against Murder (Armand Gamache Series #4)","Louise Penny","9.66","St. Martin's Press","3/15/2011","336"
"178","710","2829","9780553588965","The Republic of Thieves (Gentleman Bastards)","Scott Lynch","6.0","Del Rey","07/29/2014","704","9780553588965","The Republic of Thieves","Scott Lynch","7.99","Random House Publishing Group","7/29/2014","704"
"179","713","2776","9780441627400","The Once and Future King","Terence Hanbury White","6.29","Ace","07/15/1987","639","9780441627400","The Once and Future King","T. H. White","9.99","Penguin Group (USA) Incorporated","7/28/1987","640"
"180","730","1486","9781478735908","Letters, to the Men I Have Loved","Mirtha Michelle Castro Marmol","15.24","Outskirts Press","06/09/2014","130","9781478735908","Letters, to the Men I Have Loved","Mirtha Michelle Castro Marmol","15.26","Outskirts Press, Inc.","6/9/2014","130"
"181","733","2259","9780553380958","Snow Crash (Bantam Spectra Book)","Neal Stephenson","8.48","Spectra","05/02/2000","440","9780553380958","Snow Crash","Neal Stephenson","11.02","Random House Publishing Group","5/28/2000","480"
"182","754","120","9780307477477","A Visit from the Goon Squad","Jennifer Egan","10.28","Anchor","03/22/2011","352","9780307477477","A Visit from the Goon Squad","Jennifer Egan","10.38","Knopf Doubleday Publishing Group","3/22/2011","352"
"183","755","2504","9780446671002","The Celestine Prophecy: An Adventure","James Redfield","16.0","Warner Books, Inc.","11/01/1997","246","9780446671002","The Celestine Prophecy","James Redfield","12.8","Grand Central Publishing","9/28/1995","256"
"184","757","1755","9780441569595","Neuromancer","William Gibson","7.19","Ace","08/15/1986","271","9780441569595","Neuromancer","William Gibson","7.99","Penguin Group (USA) Incorporated","8/28/1986","288"
"185","769","1059","9780553392425","Fool's Assassin: Book One of the Fitz and the Fool Trilogy","Robin Hobb","17.71","Del Rey","08/12/2014","688","9780553392425","Fool's Assassin (Fitz and the Fool Trilogy Series #1)","Robin Hobb","18.06","Random House Publishing Group","8/12/2014","688"
"186","771","102","9780143125464","A Serpent's Tooth: A Longmire Mystery","Craig Johnson","10.23","Penguin Books","04/29/2014","368","9780143125464","A Serpent's Tooth (Walt Longmire Series #9)","Craig Johnson","10.33","Viking Penguin","4/29/2014","368"
"187","774","3176","9781476749235","Windigo Island: A Novel (Cork O'Connor Mystery Series)","William Kent Krueger","16.75","Atria Books","08/19/2014","352","9781476749235","Windigo Island (Cork O'Connor Series #14)","William Kent Krueger","16.75","Atria Books","8/19/2014","352"
"188","775","1219","9780143120988","Hell Is Empty: A Walt Longmire Mystery (A Longmire Mystery)","Craig Johnson","11.55","Penguin Books","04/24/2012","352","9780143120988","Hell Is Empty (Walt Longmire Series #7)","Craig Johnson","11.56","Viking Penguin","4/24/2012","352"
"189","776","2939","9781607064398","The Walking Dead, Book 7","Robert Kirkman","23.79","Image Comics","10/18/2011","304","9781607064398","The Walking Dead, Book Seven","Robert Kirkman","24.02","Image Comics","10/31/2011","304"
"190","777","2487","9780312616267","The Blood of an Englishman: An Agatha Raisin Mystery (Agatha Raisin Mysteries)","M. C. Beaton","18.8","Minotaur Books","09/16/2014","304","9780312616267","The Blood of an Englishman (Agatha Raisin Series #25)","M. C. Beaton","18.8","St. Martin's Press","9/16/2014","304"
"191","788","2065","9780399171949","Rain on the Dead (Sean Dillon)","Jack Higgins","18.36","Putnam Adult","12/30/2014","320","9780399171949","Rain on the Dead (Sean Dillon Series #21)","Jack Higgins","19.84","Penguin Group (USA)","12/30/2014","320"
"192","797","2937","9781607061717","The Walking Dead Book 5","Robert Kirkman","23.79","Image Comics","05/18/2010","304","9781607061717","The Walking Dead, Book Five","Robert Kirkman","24.02","Image Comics","5/11/2010","304"
"193","802","670","9781476790589","Christopher's Diary: Secrets of Foxworth (Dollanganger)","V.C. Andrews","6.0","Pocket Books","10/28/2014","352","9781476790589","Christopher's Diary: Secrets of Foxworth","V. C. Andrews","7.99","Pocket Books","10/28/2014","352"
"194","811","990","9780618711659","Extremely Loud and Incredibly Close","Jonathan Safran Foer","9.58","Mariner Books","04/04/2006","368","9780618711659","Extremely Loud and Incredibly Close","Jonathan Safran Foer","9.77","Houghton Mifflin Harcourt","4/4/2006","368"
"195","818","72","9781566893688","A Girl Is a Half-formed Thing","Eimear McBride","15.18","Coffee House Press","09/09/2014","227","9781566893688","A Girl Is a Half-formed Thing","Eimear McBride","15.63","Coffee House Press","9/9/2014","227"
"196","819","2280","9780345532763","Someday, Someday, Maybe: A Novel","Lauren Graham","9.49","Ballantine Books","03/25/2014","368","9780345532763","Someday, Someday, Maybe","Lauren Graham","9.58","Random House Publishing Group","3/25/2014","368"
"197","828","2918","9781476738604","The Traitor's Wife: A Novel","Allison Pataki","12.98","Howard Books","02/11/2014","496","9781476738604","The Traitor's Wife","Allison Pataki","12.91","Howard Books","2/11/2014","496"
"198","836","2618","9781455575992","The Gods of Guilt (A Lincoln Lawyer Novel)","Michael Connelly","15.0","Grand Central Publishing","05/06/2014","416","9781455575992","The Gods of Guilt (Mickey Haller Series #5)","Michael Connelly","10.49","Grand Central Publishing","5/6/2014","416"
"199","838","2260","9780062204547","Snowfall: A Days of Redemption Christmas Novella","Shelley Shepard Gray","9.59","Avon Inspire","10/21/2014","240","9780062204547","Snowfall: A Days of Redemption Christmas Novella","Shelley Shepard Gray","9.59","HarperCollins Publishers","10/21/2014","240"
"200","840","1418","9781586638474","Julius Caesar (No Fear Shakespeare)","SparkNotes","5.65","SparkNotes","07/03/2003","256","9781586638474","Julius Caesar (No Fear Shakespeare Series)","SparkNotes","5.95","SparkNotes","7/15/2003","256"
"201","844","2580","9780140449198","The Epic of Gilgamesh (Penguin Classics)","Anonymous","8.13","Penguin Classics","04/29/2003","304","9780140449198","The Epic of Gilgamesh","Anonymous","7.98","Penguin Group (USA)","4/15/2003","304"
"202","846","2495","9780312661687","The Brutal Telling: A Chief Inspector Gamache Novel","Louise Penny","10.9","Minotaur Books","08/31/2010","386","9780312661687","The Brutal Telling (Armand Gamache Series #5)","Louise Penny","10.9","St. Martin's Press","8/31/2010","400"
"203","854","1529","9780385538077","Love Me Back: A Novel","Merritt Tierce","15.15","Doubleday","09/16/2014","224","9780385538077","Love Me Back: A Novel","Merritt Tierce","15.3","Knopf Doubleday Publishing Group","9/16/2014","224"
"204","864","1049","9780525427247","First Impressions: A Novel of Old Books, Unexpected Love, and Jane Austen","Charlie Lovett","18.98","Viking Adult","10/16/2014","320","9780525427247","First Impressions: A Novel of Old Books, Unexpected Love, and Jane Austen","Charlie Lovett","19.45","Viking Adult","10/16/2014","320"
"205","867","2033","9781616202415","Purple Hibiscus: A Novel","Chimamanda Ngozi Adichie","11.48","Algonquin Books","04/17/2012","336","9781616202415","Purple Hibiscus","Chimamanda Ngozi Adichie","11.47","Algonquin Books of Chapel Hill","4/17/2012","336"
"206","872","116","9781400033836","A Thousand Acres: A Novel","Jane Smiley","9.29","Anchor","12/02/2003","384","9781400033836","A Thousand Acres","Jane Smiley","10.39","Knopf Doubleday Publishing Group","12/2/2003","384"
"207","883","2997","9780156904360","Till We Have Faces: A Myth Retold","C.S. Lewis","8.44","Harcourt Brace & Company","07/09/1980","324","9780156904360","Till We Have Faces: A Novel of Cupid and Psyche","C. S. Lewis","8.59","Houghton Mifflin Harcourt","7/28/1980","320"
"208","886","2790","9781250056238","The Patriot Threat (Cotton Malone)","Steve Berry","20.51","Minotaur Books","03/31/2015","352","9781250056238","The Patriot Threat","Steve Berry","20.51","St. Martin's Press","3/31/2015","352"
"209","905","682","9780452295292","City of Thieves: A Novel","David Benioff","9.07","Plume","03/31/2009","258","9780452295292","City of Thieves","David Benioff","9.16","Penguin Group (USA) Incorporated","3/31/2009","272"
"210","907","1758","9780316370134","Neverhome: A Novel","Laird Hunt","23.4","Little, Brown and Company","09/09/2014","256","9780316370134","Neverhome","Laird Hunt","19.99","Little, Brown and Company","9/9/2014","256"
"211","908","2604","9780385531405","The Forgotten Room: A Novel","Lincoln Child","19.26","Doubleday","05/05/2015","368","9780385531405","The Forgotten Room: A Novel","Lincoln Child","19.26","Knopf Doubleday Publishing Group","5/5/2015","368"
"212","909","121","9780440246312","A Wanted Man (Jack Reacher)","Lee Child","8.99","Dell","05/28/2013","624","9780440246312","A Wanted Man (Jack Reacher Series #17)","Lee Child","9.99","Random House Publishing Group","5/28/2013","624"
"213","933","2852","9780307947727","The Sense of an Ending","Julian Barnes","8.49","Vintage Books","05/29/2012","163","9780307947727","The Sense of an Ending","Julian Barnes","9.0","Knopf Doubleday Publishing Group","5/29/2012","176"
"214","957","2566","9781451617481","The Dovekeepers: A Novel","Alice Hoffman","9.28","Scribner","04/03/2012","528","9781451617481","The Dovekeepers","Alice Hoffman","9.32","Scribner","4/3/2012","528"
"215","961","1140","9781455515844","Gone (Michael Bennett)","James Patterson","16.0","Grand Central Publishing","04/22/2014","416","9781455515844","Gone (Michael Bennett Series #6)","James Patterson","10.99","Grand Central Publishing","4/22/2014","416"
"216","982","2546","9781416516934","Wolves of the Calla (The Dark Tower, Book 5)","Stephen King","8.99","Pocket Books","01/24/2006","960","9781416516934","The Dark Tower V: Wolves of the Calla","Stephen King","9.99","Pocket Books","1/24/2006","960"
"217","989","80","9781401688370","A Lady at Willowgrove Hall (Whispers On The Moors)","Sarah E. Ladd","10.11","Thomas Nelson","10/07/2014","352","9781401688370","A Lady at Willowgrove Hall (Whispers on the Moors Series #3)","Sarah E. Ladd","10.21","Nelson, Thomas, Inc.","10/7/2014","352"
"218","990","2545","9781416521495","Song of Susannah (The Dark Tower, Book 6)","Stephen King","8.99","Pocket Books","05/23/2006","560","9781416521495","The Dark Tower VI: Song of Susannah","Stephen King","9.99","Pocket Books","5/23/2006","560"
"219","1009","1842","9781455529544","One in a Million (A Lucky Harbor novel)","Jill Shalvis","7.2","Grand Central Publishing","10/14/2014","352","9781455529544","One in a Million (Lucky Harbor Series #12)","Jill Shalvis","6.4","Grand Central Publishing","10/14/2014","352"
"220","1026","1019","9780452264014","Fences","August Wilson","8.75","Plume","06/01/1986","101","9780452264014","Fences","August Wilson","8.75","Penguin Group (USA)","6/28/1986","128"
"221","1042","1837","9781250046390","Once We Were Brothers","Ronald H. Balson","9.57","St. Martin's Griffin","10/08/2013","400","9781250046390","Once We Were Brothers","Ronald H. Balson","9.66","St. Martin's Press","10/8/2013","400"
"222","1044","2544","9781401940584","The Dalai Lama's Cat","David Michie","12.93","Hay House Visions","10/01/2012","240","9781401940584","The Dalai Lama's Cat","David Michie","13.21","Hay House, Inc.","10/1/2012","240"
"223","1054","1734","9780374534158","My Struggle: Book 2: A Man in Love","Karl Ove Knausgaard","11.94","Farrar, Straus and Giroux","06/03/2014","608","9780374534158","My Struggle, Book Two: A Man in Love","Karl Ove Knausgaard","12.06","Farrar, Straus and Giroux","6/3/2014","608"
"224","1061","3148","9781402278815","What a Lady Needs for Christmas (MacGregor Series)","Grace Burrowes","7.19","Sourcebooks Casablanca","10/07/2014","416","9781402278815","What a Lady Needs for Christmas","Grace Burrowes","7.99","Sourcebooks, Incorporated","10/7/2014","416"
"225","1063","2480","9780394758282","The Big Sleep (Vintage Crime/Black Lizard)","Raymond Chandler","8.96","Vintage","07/12/1988","139","9780394758282","The Big Sleep","Raymond Chandler","8.96","Knopf Doubleday Publishing Group","7/28/1988","240"
"226","1064","2868","9780385333498","The Sirens of Titan: A Novel","Kurt Vonnegut","10.39","Dial Press Trade Paperback","09/08/1998","336","9780385333498","The Sirens of Titan","Kurt Vonnegut","10.61","Random House Publishing Group","9/8/1998","336"
"227","1069","2510","9780449213445","The Chosen","Chaim Potok","7.59","Fawcett","04/12/1987","304","9780449213445","The Chosen","Chaim Potok","7.99","Random House Publishing Group","4/28/1987","304"
"228","1076","2098","9780062134707","Remains of Innocence: A Brady Novel of Suspense (Joanna Brady Mysteries)","J. A. Jance","17.39","William Morrow","07/22/2014","400","9780062134707","Remains of Innocence (Joanna Brady Series #16)","J. A. Jance","17.39","HarperCollins Publishers","7/22/2014","400"
"229","1080","81","9781455554669","A Life Intercepted: A Novel","Charles Martin","23.4","Center Street","09/02/2014","336","9781455554669","A Life Intercepted: A Novel","Charles Martin","23.28","Center Street","9/2/2014","336"
"230","1084","742","9780515154146","Concealed in Death","J. D. Robb","7.19","Berkley","07/29/2014","384","9780515154146","Concealed in Death (In Death Series #38)","J. D. Robb","7.99","Penguin Group (USA)","7/29/2014","384"
"231","1127","1349","9780262033848","Introduction to Algorithms, 3rd Edition","Thomas H. Cormen","79.13","The MIT Press","07/31/2009","1312","9780262033848","Introduction to Algorithms","Thomas H. Cormen","0.0","MIT Press","7/31/2009","1312"
"232","1180","2459","9781616554774","The Art of Naughty Dog","Naughty Dog Studios","25.18","Dark Horse Books","10/14/2014","184","9781616554774","The Art of Naughty Dog","Naughty Dog Studios","25.68","Dark Horse Comics","10/14/2014","184"
"233","1221","2245","9780596522346","slide:ology: The Art and Science of Creating Great Presentations","Nancy Duarte","20.29","O'Reilly Media","08/12/2008","296","9780596522346","Slide:ology: The Art and Science of Creating Great Presentations","Nancy Duarte","21.25","O'Reilly Media, Incorporated","8/5/2008","296"
"234","1229","985","9781118549360","Exploring Arduino: Tools and Techniques for Engineering Wizardry","Jeremy Blum","23.09","Wiley","07/12/2013","384","9781118549360","Exploring Arduino: Tools and Techniques for Engineering Wizardry","Jeremy Blum","23.09","Wiley","7/22/2013","384"
"235","1247","1470","9781491949467","Learning PHP, MySQL, JavaScript, CSS & HTML5: A Step-by-Step Guide to Creating Dynamic Websites","Robin Nixon","32.92","O'Reilly Media","06/16/2014","786","9781491949467","Learning PHP, MySQL, JavaScript, CSS & HTML5: A Step-by-Step Guide to Creating Dynamic Websites","Robin Nixon","32.92","O'Reilly Media, Incorporated","6/16/2014","786"
"236","1250","1972","9780321811981","Presentation Zen: Simple Ideas on Presentation Design and Delivery (2nd Edition) (Voices That Matter)","Garr Reynolds","20.62","New Riders","12/18/2011","312","9780321811981","Presentation Zen: Simple Ideas on Presentation Design and Delivery","Garr Reynolds","0.0","New Riders","12/22/2011","296"
