"pairId:INTEGER","amzn.id:TEXT","bnn.id:TEXT","amzn.ISBN_13:INTEGER","amzn.Title:TEXT","amzn.Author:TEXT","amzn.Price:FLOAT","amzn.Publisher:TEXT","amzn.Publication_date:TEXT","amzn.Pages:INTEGER","bnn.ISBN_13:TEXT","bnn.Title:TEXT","bnn.Author:TEXT","bnn.Price:FLOAT","bnn.Publisher:TEXT","bnn.Publication Year:TEXT","bnn.Pages:INTEGER",
"64","234","553","9780778316640","'Tis The Season: Under the Christmas Tree\Midnight Confessions\Backward Glance","Robyn Carr","5.78","Harlequin MIRA","10/28/2014","336","9780425259870","Blood Magick (Cousins O'Dwyer Trilogy #3)","Nora Roberts","10.21","Penguin Group (USA)","10/28/2014","336"
"65","234","2965","9780778316640","'Tis The Season: Under the Christmas Tree\Midnight Confessions\Backward Glance","Robyn Carr","5.78","Harlequin MIRA","10/28/2014","336","9780553805444","The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones","George R. R. Martin","30.58","Random House Publishing Group","10/28/2014","336"
"66","234","2966","9780778316640","'Tis The Season: Under the Christmas Tree\Midnight Confessions\Backward Glance","Robyn Carr","5.78","Harlequin MIRA","10/28/2014","336","9780553805444","The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones","George R. R. Martin","30.58","Random House Publishing Group","10/28/2014","336"
"67","234","3240","9780778316640","'Tis The Season: Under the Christmas Tree\Midnight Confessions\Backward Glance","Robyn Carr","5.78","Harlequin MIRA","10/28/2014","336","9780373779109","Wyoming Strong","Diana Palmer","7.99","Harlequin","10/28/2014","336"
"68","270","3205","9780316376112","Winter Street","Elin Hilderbrand","22.5","Little, Brown and Company","10/14/2014","256","9780316376112","Winter Street","Elin Hilderbrand","16.25","Little, Brown and Company","10/14/2014","256"
"69","270","3206","9780316376112","Winter Street","Elin Hilderbrand","22.5","Little, Brown and Company","10/14/2014","256","9780316376112","Winter Street","Elin Hilderbrand","16.25","Little, Brown and Company","10/14/2014","256"
"70","307","124","9780778316510","A Country Christmas: Buffalo Valley\Return to Promise (Heart of Texas)","Debbie Macomber","7.19","Harlequin MIRA","10/28/2014","432","9781599954189","A.D. 30: A Novel","Ted Dekker","12.5","Center Street","10/28/2014","432"
"71","314","2470","9780345528681","The Aviator's Wife: A Novel","Melanie Benjamin","9.46","Bantam","11/26/2013","448","9780345528681","The Aviator's Wife","Melanie Benjamin","9.55","Random House Publishing Group","11/26/2013","448"
"72","325","511","9781250027702","Betrayed: A Rosato & DiNunzio Novel","Lisa Scottoline","17.7","St. Martin's Press","11/25/2014","352","9781250027702","Betrayed (Rosato & Associates Series #13)","Lisa Scottoline","17.87","St. Martin's Press","11/25/2014","352"
"73","335","669","9780425259856","Dark Witch (Cousins O'Dwyer)","Nora Roberts","9.61","Berkley Trade","10/29/2013","368","9780373778157","Christmas in Snowflake Canyon (Hope's Crossing Series #6)","RaeAnne Thayne","7.99","Harlequin","10/29/2013","368"
"74","347","2668","9780393080995","The Immortal Evening: A Legendary Dinner with Keats, Wordsworth, and Lamb","Stanley Plumly","19.11","W. W. Norton & Company","10/20/2014","368","9780393080995","The Immortal Evening: A Legendary Dinner with Keats, Wordsworth, and Lamb","Stanley Plumly","19.11","Norton, W. W. & Company, Inc.","10/20/2014","368"
"75","456","101","9780778317470","By Winter's Light (Cynster Novels)","Stephanie Laurens","12.01","Mira","10/28/2014","352","9780778316688","A Seaside Christmas (Chesapeake Shores Series #10)","Sherryl Woods","7.99","Harlequin","10/28/2014","352"
"76","456","670","9780778317470","By Winter's Light (Cynster Novels)","Stephanie Laurens","12.01","Mira","10/28/2014","352","9781476790589","Christopher's Diary: Secrets of Foxworth","V. C. Andrews","7.99","Pocket Books","10/28/2014","352"
"77","474","3111","9781626920798","No Game, No Life Vol. 1","Yuu Kamiya","8.57","Seven Seas","10/21/2014","192","9780525427919","Wait for Signs: Twelve Longmire Stories","Craig Johnson","17.19","Viking Adult","10/21/2014","192"
"78","486","368","9780425251171","Archangel's Shadows (Guild Hunter)","Nalini Singh","6.0","Jove","10/28/2014","384","9780425251171","Archangel's Shadows (Guild Hunter Series #7)","Nalini Singh","7.99","Jove","10/28/2014","384"
"79","486","622","9780425251171","Archangel's Shadows (Guild Hunter)","Nalini Singh","6.0","Jove","10/28/2014","384","9780778316671","Candlelight Christmas (Lakeshore Chronicles Series #10)","Susan Wiggs","7.99","Harlequin","10/28/2014","384"
"80","486","2258","9780425251171","Archangel's Shadows (Guild Hunter)","Nalini Singh","6.0","Jove","10/28/2014","384","9780373779079","Snow Angel Cove","RaeAnne Thayne","7.99","Harlequin","10/28/2014","384"
"81","486","2429","9780425251171","Archangel's Shadows (Guild Hunter)","Nalini Singh","6.0","Jove","10/28/2014","384","9780425252901","Tenacious (Kris Longknife Series #12)","Mike Shepherd","7.99","Ace","10/28/2014","384"
"82","488","2641","9780143039983","The Haunting of Hill House (Penguin Classics)","Shirley Jackson","9.35","Penguin Classics","11/28/2006","208","9780143039983","The Haunting of Hill House","Shirley Jackson","9.44","Penguin Group (USA)","11/28/2006","208"
"83","510","845","9780345543851","Die Again: A Rizzoli & Isles Novel","Tess Gerritsen","17.93","Ballantine Books","12/30/2014","352","9780345543851","Die Again (Rizzoli and Isles Series #11)","Tess Gerritsen","17.99","Random House Publishing Group","12/30/2014","352"
"84","534","368","9780373779079","Snow Angel Cove (Hqn)","Raeanne Thayne","6.0","Harlequin HQN","10/28/2014","384","9780425251171","Archangel's Shadows (Guild Hunter Series #7)","Nalini Singh","7.99","Jove","10/28/2014","384"
"85","534","622","9780373779079","Snow Angel Cove (Hqn)","Raeanne Thayne","6.0","Harlequin HQN","10/28/2014","384","9780778316671","Candlelight Christmas (Lakeshore Chronicles Series #10)","Susan Wiggs","7.99","Harlequin","10/28/2014","384"
"86","534","2258","9780373779079","Snow Angel Cove (Hqn)","Raeanne Thayne","6.0","Harlequin HQN","10/28/2014","384","9780373779079","Snow Angel Cove","RaeAnne Thayne","7.99","Harlequin","10/28/2014","384"
"87","534","2429","9780373779079","Snow Angel Cove (Hqn)","Raeanne Thayne","6.0","Harlequin HQN","10/28/2014","384","9780425252901","Tenacious (Kris Longknife Series #12)","Mike Shepherd","7.99","Ace","10/28/2014","384"
"88","542","770","9781250049575","The Nightingale Before Christmas: A Meg Langslow Christmas Mystery (Meg Langslow Mysteries)","Donna Andrews","16.26","Minotaur Books","10/21/2014","304","9781595589606","Crisis Without End: The Medical and Ecological Consequences of the Fukushima Nuclear Catastrophe","Helen Caldicott (Editor)","19.52","New Press, The","10/21/2014","304"
"89","553","3205","9781476784403","Never Can Say Goodbye: Writers on Their Unshakable Love for New York","Sari Botton","11.69","Touchstone","10/14/2014","256","9780316376112","Winter Street","Elin Hilderbrand","16.25","Little, Brown and Company","10/14/2014","256"
"90","553","3206","9781476784403","Never Can Say Goodbye: Writers on Their Unshakable Love for New York","Sari Botton","11.69","Touchstone","10/14/2014","256","9780316376112","Winter Street","Elin Hilderbrand","16.25","Little, Brown and Company","10/14/2014","256"
"91","568","312","9780553393873","An Island Christmas: A Novel","Nancy Thayer","13.63","Ballantine Books","10/28/2014","224","9780553393873","An Island Christmas","Nancy Thayer","13.76","Random House Publishing Group","10/28/2014","224"
"92","572","845","9780147515322","Resurrecting Home: A Novel (The Survivalist Series)","A. American","12.23","Plume","12/30/2014","352","9780345543851","Die Again (Rizzoli and Isles Series #11)","Tess Gerritsen","17.99","Random House Publishing Group","12/30/2014","352"
"93","586","1842","9780553419559","J: A Novel","Howard Jacobson","19.08","Hogarth","10/14/2014","352","9781455529544","One in a Million (Lucky Harbor Series #12)","Jill Shalvis","6.4","Grand Central Publishing","10/14/2014","352"
"94","591","608","9780062289230","Burn for Me (Hidden Legacy)","Ilona Andrews","5.39","Avon","10/28/2014","400","9780062289230","Burn for Me (Hidden Legacy Series #1)","Ilona Andrews","5.99","HarperCollins Publishers","10/28/2014","400"
"95","591","2325","9780062289230","Burn for Me (Hidden Legacy)","Ilona Andrews","5.39","Avon","10/28/2014","400","9780425260869","Starhawk","Jack McDevitt","7.19","Ace","10/28/2014","400"
"96","612","2548","9780373778911","The Darkest Touch (Lords of the Underworld)","Gena Showalter","6.79","Harlequin HQN","11/25/2014","496","9780373778911","The Darkest Touch (Lords of the Underworld Series #11)","Gena Showalter","7.99","Harlequin","11/25/2014","496"
"97","643","552","9780373779109","Wyoming Strong","Diana Palmer","6.0","Harlequin HQN","10/28/2014","336","9780425259870","Blood Magick (Cousins O'Dwyer Trilogy #3)","Nora Roberts","10.21","Penguin Group (USA)","10/28/2014","336"
"98","643","553","9780373779109","Wyoming Strong","Diana Palmer","6.0","Harlequin HQN","10/28/2014","336","9780425259870","Blood Magick (Cousins O'Dwyer Trilogy #3)","Nora Roberts","10.21","Penguin Group (USA)","10/28/2014","336"
"99","643","2965","9780373779109","Wyoming Strong","Diana Palmer","6.0","Harlequin HQN","10/28/2014","336","9780553805444","The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones","George R. R. Martin","30.58","Random House Publishing Group","10/28/2014","336"
"100","643","2966","9780373779109","Wyoming Strong","Diana Palmer","6.0","Harlequin HQN","10/28/2014","336","9780553805444","The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones","George R. R. Martin","30.58","Random House Publishing Group","10/28/2014","336"
"101","643","3240","9780373779109","Wyoming Strong","Diana Palmer","6.0","Harlequin HQN","10/28/2014","336","9780373779109","Wyoming Strong","Diana Palmer","7.99","Harlequin","10/28/2014","336"
"102","665","3205","9781250045942","A Quilt for Christmas","Sandra Dallas","14.06","St. Martin's Press","10/14/2014","256","9780316376112","Winter Street","Elin Hilderbrand","16.25","Little, Brown and Company","10/14/2014","256"
"103","665","3206","9781250045942","A Quilt for Christmas","Sandra Dallas","14.06","St. Martin's Press","10/14/2014","256","9780316376112","Winter Street","Elin Hilderbrand","16.25","Little, Brown and Company","10/14/2014","256"
"104","666","2502","9781601625670","The Cartel 5: La Bella Mafia (Urban Books)","Ashley Jaquavis","12.41","Urban Books","11/25/2014","288","9781601625670","The Cartel 5: La Bella Mafia","Ashley and JaQuavis","12.65","Kensington Publishing Corporation","11/25/2014","288"
"105","702","101","9780778316688","A Seaside Christmas: Santa, Baby (Chesapeake Shores Novels)","Sherryl Woods","7.19","Harlequin MIRA","10/28/2014","352","9780778316688","A Seaside Christmas (Chesapeake Shores Series #10)","Sherryl Woods","7.99","Harlequin","10/28/2014","352"
"106","702","670","9780778316688","A Seaside Christmas: Santa, Baby (Chesapeake Shores Novels)","Sherryl Woods","7.19","Harlequin MIRA","10/28/2014","352","9781476790589","Christopher's Diary: Secrets of Foxworth","V. C. Andrews","7.99","Pocket Books","10/28/2014","352"
"107","717","124","9781476703183","The Wolf in Winter: A Charlie Parker Thriller","John Connolly","19.16","Atria/Emily Bestler Books","10/28/2014","432","9781599954189","A.D. 30: A Novel","Ted Dekker","12.5","Center Street","10/28/2014","432"
"108","788","2065","9780399171949","Rain on the Dead (Sean Dillon)","Jack Higgins","18.36","Putnam Adult","12/30/2014","320","9780399171949","Rain on the Dead (Sean Dillon Series #21)","Jack Higgins","19.84","Penguin Group (USA)","12/30/2014","320"
"109","802","101","9781476790589","Christopher's Diary: Secrets of Foxworth (Dollanganger)","V.C. Andrews","6.0","Pocket Books","10/28/2014","352","9780778316688","A Seaside Christmas (Chesapeake Shores Series #10)","Sherryl Woods","7.99","Harlequin","10/28/2014","352"
"110","802","670","9781476790589","Christopher's Diary: Secrets of Foxworth (Dollanganger)","V.C. Andrews","6.0","Pocket Books","10/28/2014","352","9781476790589","Christopher's Diary: Secrets of Foxworth","V. C. Andrews","7.99","Pocket Books","10/28/2014","352"
"111","827","285","9781250048264","Bathing the Lion","Jonathan Carroll","16.43","St. Martin's Press","10/21/2014","288","9780812982671","Aimless Love: New and Selected Poems","Billy Collins","12.45","Random House Publishing Group","10/21/2014","288"
"112","827","821","9781250048264","Bathing the Lion","Jonathan Carroll","16.43","St. Martin's Press","10/21/2014","288","9781940651828","DEMON STORM: Belador Book 5","Dianna Love","10.08","Silver Hawk Press LLC","10/21/2014","288"
