"pairId:INTEGER","amzn.id:TEXT","bnn.id:TEXT","amzn.ISBN_13:INTEGER","amzn.Title:TEXT","amzn.Author:TEXT","amzn.Price:FLOAT","amzn.Publisher:TEXT","amzn.Publication_date:TEXT","amzn.Pages:INTEGER","bnn.ISBN_13:TEXT","bnn.Title:TEXT","bnn.Author:TEXT","bnn.Price:FLOAT","bnn.Publisher:TEXT","bnn.Publication Year:TEXT","bnn.Pages:INTEGER",
"43","178","3253","9780758278456","What She Left Behind","Ellen Marie Wiseman","11.51","Kensington","12/31/2013","336","9780061233937",""Live from Cape Canaveral": Covering the Space Race, from Sputnik to Today","Jay Barbree","13.8","HarperCollins Publishers","8/19/2008","336"
"44","181","3223","9780062276452","Desert God: A Novel of Ancient Egypt","Wilbur Smith","17.89","William Morrow","10/21/2014","432","9780470036587","Word 2007 For Dummies","Dan Gookin","14.17","Wiley","12/18/2006","432"
"45","195","3250","9781405914000","Doctor Who: Essential Guide to 50 Years of Doctor Who","Justin Richards","12.65","PENGUIN GROUP","11/19/2013","208","9781421569192","Yu-Gi-Oh! 5D's, Vol. 6","Masahiro Hikokubo","9.99","VIZ Media LLC","9/2/2014","208"
"46","197","3253","9781250045645","Seventh Grave and No Body (Charley Davidson)","Darynda Jones","16.73","St. Martin's Press","10/21/2014","336","9780061233937",""Live from Cape Canaveral": Covering the Space Race, from Sputnik to Today","Jay Barbree","13.8","HarperCollins Publishers","8/19/2008","336"
"47","218","3165","9780300198058","Suspended Sentences: Three Novellas (The Margellos World Republic of Letters)","Patrick Modiano","12.97","Yale University Press","11/11/2014","232","9781497511279","Why Software Gets in Trouble","Gerald M. Weinberg","16.96","CreateSpace Publishing","3/31/2014","232"
"48","219","3067","9780451469663","Only Enchanting: A Survivors' Club Novel","Mary Balogh","5.53","Signet","10/28/2014","400","9780451414397","Unintended Consequences (Stone Barrington Series #26)","Stuart Woods","9.99","Signet","12/3/2013","400"
"49","222","3180","9781250010650","The Christmas Light","Donna VanLiere","13.48","St. Martin's Press","10/14/2014","224","9780470489611","Windows 7 For Dummies Quick Reference","Greg Harvey","12.04","Wiley","9/22/2009","224"
"50","226","3204","9780765338365","An Irish Doctor in Peace and at War: An Irish Country Novel (Irish Country Books)","Patrick Taylor","16.7","Forge Books","10/14/2014","416","9780425231067","Winter Prey (Lucas Davenport Series #5)","John Sandford","9.99","Penguin Group (USA) Incorporated","11/3/2009","416"
"51","234","3253","9780778316640","'Tis The Season: Under the Christmas Tree\Midnight Confessions\Backward Glance","Robyn Carr","5.78","Harlequin MIRA","10/28/2014","336","9780061233937",""Live from Cape Canaveral": Covering the Space Race, from Sputnik to Today","Jay Barbree","13.8","HarperCollins Publishers","8/19/2008","336"
"52","257","2987","9781626861749","Uncle John's Canoramic Bathroom Reader","Bathroom Readers' Institute","13.7","Portable Press","10/28/2014","544","9781455578368","This Man Confessed","Jodi Ellen Malpas","11.99","Grand Central Publishing","1/21/2014","544"
"53","270","3206","9780316376112","Winter Street","Elin Hilderbrand","22.5","Little, Brown and Company","10/14/2014","256","9780316376112","Winter Street","Elin Hilderbrand","16.25","Little, Brown and Company","10/14/2014","256"
"54","276","3220","9780345547194","The Abyss Beyond Dreams: A Novel of the Commonwealth (Commonwealth: Chronicle of the Fallers)","Peter F. Hamilton","18.98","Del Rey","10/21/2014","640","9780312429980","Wolf Hall","Hilary Mantel","9.16","Picador","8/31/2010","640"
"55","284","3081","9780452298255","Coloring for Grown-Ups: The Adult Activity Book","Ryan Hunter","8.05","Plume","10/30/2012","64","9781841768380","US Strategic Defense Missile Systems 1950-2004 (Fortress Series #36)","Mark Berhow","12.25","Osprey Publishing, Limited","10/10/2005","64"
"56","288","3085","9780692311967","299 Days: The 43 Colonels (Volume 10)","Glen Tate","13.13","Prepper Press","10/18/2014","226","9780596001537","Using Sans and NAS: Help for Storage Administrators","W. Curtis Preston","21.68","O'Reilly Media, Incorporated","2/12/2002","226"
"57","289","3223","9780143124870","A Tale for the Time Being: A Novel","Ruth Ozeki","10.12","Penguin Books","12/31/2013","432","9780470036587","Word 2007 For Dummies","Dan Gookin","14.17","Wiley","12/18/2006","432"
"58","307","3223","9780778316510","A Country Christmas: Buffalo Valley\Return to Promise (Heart of Texas)","Debbie Macomber","7.19","Harlequin MIRA","10/28/2014","432","9780470036587","Word 2007 For Dummies","Dan Gookin","14.17","Wiley","12/18/2006","432"
"59","314","3150","9780345528681","The Aviator's Wife: A Novel","Melanie Benjamin","9.46","Bantam","11/26/2013","448","9780804171632","What We See When We Read","Peter Mendelsund","10.93","Knopf Doubleday Publishing Group","8/5/2014","448"
"60","315","3133","9780143119685","A Discovery of Witches: A Novel (All Souls Trilogy)","Deborah Harkness","10.87","Penguin Books","12/27/2011","592","9780061941030","We Are Water","Wally Lamb","10.84","HarperCollins Publishers","8/12/2014","592"
"61","325","3245","9781250027702","Betrayed: A Rosato & DiNunzio Novel","Lisa Scottoline","17.7","St. Martin's Press","11/25/2014","352","9780142001431","Year of Wonders: A Novel of the Plague","Geraldine Brooks","9.37","Penguin Group (USA) Incorporated","4/30/2002","352"
"62","328","3204","9780062365583","Us: A Novel","David Nicholls","18.38","Harper","10/28/2014","416","9780425231067","Winter Prey (Lucas Davenport Series #5)","John Sandford","9.99","Penguin Group (USA) Incorporated","11/3/2009","416"
"63","331","3149","9780399171246","The Assassination Option (A Clandestine Operations Novel)","W.E.B. Griffin","20.98","Putnam Adult","12/30/2014","496","9780425247440","What Alice Forgot","Liane Moriarty","9.09","Penguin Group (USA) Incorporated","4/24/2012","496"
"64","332","2945","9781607068181","The Walking Dead Volume 19 TP: March to War","Robert Kirkman","8.92","Image Comics","11/19/2013","136","9781582408835","The Walking Dead, Volume 8: Made to Suffer","Robert Kirkman","12.11","Image Comics","7/2/2008","136"
"65","335","3169","9780425259856","Dark Witch (Cousins O'Dwyer)","Nora Roberts","9.61","Berkley Trade","10/29/2013","368","9781591843672","Wikinomics: How Mass Collaboration Changes Everything","Don Tapscott","11.78","Penguin Group (USA) Incorporated","9/28/2010","368"
"66","347","3169","9780393080995","The Immortal Evening: A Legendary Dinner with Keats, Wordsworth, and Lamb","Stanley Plumly","19.11","W. W. Norton & Company","10/20/2014","368","9781591843672","Wikinomics: How Mass Collaboration Changes Everything","Don Tapscott","11.78","Penguin Group (USA) Incorporated","9/28/2010","368"
"67","353","3223","9781594483851","A Thousand Splendid Suns","Khaled Hosseini","10.71","Riverhead Trade","11/25/2008","432","9780470036587","Word 2007 For Dummies","Dan Gookin","14.17","Wiley","12/18/2006","432"
"68","371","3230","9781616203313","The Remedy for Love: A Novel","Bill Roorbach","16.3","Algonquin Books","10/14/2014","320","9780393343540","World in the Balance: The Historic Quest for an Absolute System of Measurement","Robert P. Crease","13.2","Norton, W. W. & Company, Inc.","10/15/2012","320"
"69","427","3217","9780515153651","Killing Floor (Jack Reacher)","Lee Child","5.99","Jove","10/30/2012","560","9780515144314","Without Fail (Jack Reacher Series #6)","Lee Child","9.99","Penguin Group (USA) Incorporated","2/26/2008","560"
"70","429","2330","9780307346612","World War Z: An Oral History of the Zombie War","Max Brooks","11.42","Three Rivers Press","10/16/2007","342","9780470022986","Statistics: An Introduction Using R","Michael J. Crawley","0.0","Wiley","4/22/2005","342"
"71","430","3216","9781452138459","So This is Permanence: Lyrics and Notebooks","Deborah Curtis","28.07","Chronicle Books","10/14/2014","274","9780061941016","Wishin' and Hopin'","Wally Lamb","11.52","HarperCollins Publishers","11/2/2010","274"
"72","444","3169","9780399158216","Burned (A Vanessa Pierson Novel)","Valerie Plame","20.31","Blue Rider Press","10/21/2014","368","9781591843672","Wikinomics: How Mass Collaboration Changes Everything","Don Tapscott","11.78","Penguin Group (USA) Incorporated","9/28/2010","368"
"73","449","3221","9781477805985","The Bounty Hunter Code: From the Files of Boba Fett","Daniel Wallace","59.99","47North","10/29/2013","160","9781401235628","Wonder Woman Vol. 1: Blood","Brian Azzarello","8.81","DC Comics","1/15/2013","160"
"74","456","3245","9780778317470","By Winter's Light (Cynster Novels)","Stephanie Laurens","12.01","Mira","10/28/2014","352","9780142001431","Year of Wonders: A Novel of the Plague","Geraldine Brooks","9.37","Penguin Group (USA) Incorporated","4/30/2002","352"
"75","474","3174","9781626920798","No Game, No Life Vol. 1","Yuu Kamiya","8.57","Seven Seas","10/21/2014","192","9781603580304","Wind Energy Basics, Second Edition: A Guide to Home- and Community-Scale Wind-Energy Systems","Paul Gipe","0.0","Chelsea Green publishing","5/5/2009","192"
"76","486","3242","9780425251171","Archangel's Shadows (Guild Hunter)","Nalini Singh","6.0","Jove","10/28/2014","384","9780764588457","XML For Dummies","Lucinda Dykes","19.38","Wiley","5/9/2005","384"
"77","488","3250","9780143039983","The Haunting of Hill House (Penguin Classics)","Shirley Jackson","9.35","Penguin Classics","11/28/2006","208","9781421569192","Yu-Gi-Oh! 5D's, Vol. 6","Masahiro Hikokubo","9.99","VIZ Media LLC","9/2/2014","208"
"78","505","3204","9780525953999","No Fortunate Son: A Pike Logan Thriller","Brad Taylor","19.84","Dutton Adult","12/30/2014","416","9780425231067","Winter Prey (Lucas Davenport Series #5)","John Sandford","9.99","Penguin Group (USA) Incorporated","11/3/2009","416"
"79","510","3245","9780345543851","Die Again: A Rizzoli & Isles Novel","Tess Gerritsen","17.93","Ballantine Books","12/30/2014","352","9780142001431","Year of Wonders: A Novel of the Plague","Geraldine Brooks","9.37","Penguin Group (USA) Incorporated","4/30/2002","352"
"80","514","3067","9781476779720","Change of Heart","Jude Deveraux","6.0","Pocket Books","10/21/2014","400","9780451414397","Unintended Consequences (Stone Barrington Series #26)","Stuart Woods","9.99","Signet","12/3/2013","400"
"81","516","3229","9781616554897","Serenity: Leaves on the Wind","Zack Whedon","13.93","Dark Horse Books","11/18/2014","152","9781561585458","Working Alone: Tips and Techniques for Solo Building","John Carroll","13.59","Taunton Press, Incorporated","12/28/2000","152"
"82","529","3221","9781618930705","LIFE Gone with the Wind: The Great American Movie 75 Years Later","The Editors of LIFE","21.38","Life","10/14/2014","160","9781401235628","Wonder Woman Vol. 1: Blood","Brian Azzarello","8.81","DC Comics","1/15/2013","160"
"83","533","3085","9781477826638","The Vines","Christopher Rice","10.99","47North","10/21/2014","226","9780596001537","Using Sans and NAS: Help for Storage Administrators","W. Curtis Preston","21.68","O'Reilly Media, Incorporated","2/12/2002","226"
"84","534","3242","9780373779079","Snow Angel Cove (Hqn)","Raeanne Thayne","6.0","Harlequin HQN","10/28/2014","384","9780764588457","XML For Dummies","Lucinda Dykes","19.38","Wiley","5/9/2005","384"
"85","536","3180","9781476706511","Newsfail: Climate Change, Feminism, Gun Control, and Other Fun Stuff We Talk About Because Nobody Else Will","Jamie Kilstein","16.5","Simon & Schuster","10/14/2014","224","9780470489611","Windows 7 For Dummies Quick Reference","Greg Harvey","12.04","Wiley","9/22/2009","224"
"86","538","2446","9781926760681","I Wrote This for You","Pleasefindthis","15.22","Central Avenue Publishing","12/20/2011","204","9780803262034","The Allegany Senecas and Kinzua Dam: Forced Relocation through Two Generations","Joy A. Bilharz","22.48","University of Nebraska Press","11/1/2002","204"
"87","542","3249","9781250049575","The Nightingale Before Christmas: A Meg Langslow Christmas Mystery (Meg Langslow Mysteries)","Donna Andrews","16.26","Minotaur Books","10/21/2014","304","9780596521141","YouTube: An Insider's Guide to Climbing the Charts","Alan Lastufka","20.49","O'Reilly Media, Incorporated","11/1/2008","304"
"88","550","3249","9781250024695","The Counterfeit Heiress: A Lady Emily Mystery (Lady Emily Mysteries)","Tasha Alexander","17.49","Minotaur Books","10/14/2014","304","9780596521141","YouTube: An Insider's Guide to Climbing the Charts","Alan Lastufka","20.49","O'Reilly Media, Incorporated","11/1/2008","304"
"89","553","3206","9781476784403","Never Can Say Goodbye: Writers on Their Unshakable Love for New York","Sari Botton","11.69","Touchstone","10/14/2014","256","9780316376112","Winter Street","Elin Hilderbrand","16.25","Little, Brown and Company","10/14/2014","256"
"90","556","2733","9781421575865","Princess Mononoke: The First Story","Hayao Miyazaki","22.13","VIZ Media LLC","10/21/2014","104","9780471099550","The Measure of Man and Woman: Human Factors in Design, Revised Edition","Henry Dreyfuss Associates","0.0","Wiley","12/28/2001","104"
"91","566","2839","9780060598242","The Chronicles of Narnia","C.S. Lewis","18.64","HarperCollins Narnia","10/26/2004","784","9781449626365","The Rootkit Arsenal: Escape And Evasion In The Dark Corners Of The System","Bill Blunden","51.94","Jones & Bartlett Learning","3/16/2012","784"
"92","568","3180","9780553393873","An Island Christmas: A Novel","Nancy Thayer","13.63","Ballantine Books","10/28/2014","224","9780470489611","Windows 7 For Dummies Quick Reference","Greg Harvey","12.04","Wiley","9/22/2009","224"
"93","572","3245","9780147515322","Resurrecting Home: A Novel (The Survivalist Series)","A. American","12.23","Plume","12/30/2014","352","9780142001431","Year of Wonders: A Novel of the Plague","Geraldine Brooks","9.37","Penguin Group (USA) Incorporated","4/30/2002","352"
"94","586","3245","9780553419559","J: A Novel","Howard Jacobson","19.08","Hogarth","10/14/2014","352","9780142001431","Year of Wonders: A Novel of the Plague","Geraldine Brooks","9.37","Penguin Group (USA) Incorporated","4/30/2002","352"
"95","590","3230","9780061148521","The Unbearable Lightness of Being: A Novel","Milan Kundera","10.43","Harper Perennial Modern Classics","10/27/2009","320","9780393343540","World in the Balance: The Historic Quest for an Absolute System of Measurement","Robert P. Crease","13.2","Norton, W. W. & Company, Inc.","10/15/2012","320"
"96","591","3067","9780062289230","Burn for Me (Hidden Legacy)","Ilona Andrews","5.39","Avon","10/28/2014","400","9780451414397","Unintended Consequences (Stone Barrington Series #26)","Stuart Woods","9.99","Signet","12/3/2013","400"
"97","612","3149","9780373778911","The Darkest Touch (Lords of the Underworld)","Gena Showalter","6.79","Harlequin HQN","11/25/2014","496","9780425247440","What Alice Forgot","Liane Moriarty","9.09","Penguin Group (USA) Incorporated","4/24/2012","496"
"98","622","3236","9780061148514","The Bell Jar","Sylvia Plath","10.16","Harper Perennial Modern Classics","10/17/2006","288","9781620402856","Writing on the Wall: Social Media - The First 2,000 Years","Tom Standage","12.37","Bloomsbury USA","9/16/2014","288"
"99","643","3253","9780373779109","Wyoming Strong","Diana Palmer","6.0","Harlequin HQN","10/28/2014","336","9780061233937",""Live from Cape Canaveral": Covering the Space Race, from Sputnik to Today","Jay Barbree","13.8","HarperCollins Publishers","8/19/2008","336"
"100","651","3190","9780062110848","The Golem and the Jinni: A Novel (P.S.)","Helene Wecker","11.17","Harper Perennial","12/31/2013","512","9780789752246","Windows 8.1 Absolute Beginner's Guide","Paul Sanna","18.18","Que","11/19/2013","512"
"101","658","3223","9781594205989","Bohemians, Bootleggers, Flappers, and Swells: The Best of Early Vanity Fair","Graydon Carter","22.24","Penguin Press HC, The","10/30/2014","432","9780470036587","Word 2007 For Dummies","Dan Gookin","14.17","Wiley","12/18/2006","432"
"102","665","3206","9781250045942","A Quilt for Christmas","Sandra Dallas","14.06","St. Martin's Press","10/14/2014","256","9780316376112","Winter Street","Elin Hilderbrand","16.25","Little, Brown and Company","10/14/2014","256"
"103","666","3236","9781601625670","The Cartel 5: La Bella Mafia (Urban Books)","Ashley Jaquavis","12.41","Urban Books","11/25/2014","288","9781620402856","Writing on the Wall: Social Media - The First 2,000 Years","Tom Standage","12.37","Bloomsbury USA","9/16/2014","288"
"104","667","187","9780143039945","Gravity's Rainbow (Penguin Classics Deluxe Edition)","Thomas Pynchon","11.86","Penguin Classics","10/31/2006","776","9780780360167","Adaptive Antennas for Wireless Communications","George V. Tsoulos","0.0","Wiley","1/15/2001","776"
"105","677","3190","9780553418842","The Book of Strange New Things: A Novel","Michel Faber","17.71","Hogarth","10/28/2014","512","9780789752246","Windows 8.1 Absolute Beginner's Guide","Paul Sanna","18.18","Que","11/19/2013","512"
"106","690","3149","9780061726811","Before I Fall","Lauren Oliver","8.14","HarperCollins","10/25/2011","496","9780425247440","What Alice Forgot","Liane Moriarty","9.09","Penguin Group (USA) Incorporated","4/24/2012","496"
"107","701","3245","9780345521316","The Paris Wife: A Novel (Random House Reader's Circle)","Paula McLain","9.1","Ballantine Books","11/27/2012","352","9780142001431","Year of Wonders: A Novel of the Plague","Geraldine Brooks","9.37","Penguin Group (USA) Incorporated","4/30/2002","352"
